key,category,exerciseName,name_en,name_fr
SHOULDER_PRESS_WEIGHTED_FLOOR_INVERTED_SHOULDER_PRESS,SHOULDER_PRESS,WEIGHTED_FLOOR_INVERTED_SHOULDER_PRESS,Weighted Floor Inverted Shoulder Press,Développé au sol avec poids
SHOULDER_PRESS_WEIGHTED_INVERTED_SHOULDER_PRESS,SHOULDER_PRESS,WEIGHTED_INVERTED_SHOULDER_PRESS,Weighted Inverted Shoulder Press,Développé inversé avec poids
SHOULDER_PRESS_WEIGHT_PLATE_FRONT_RAISE,SHOULDER_PRESS,WEIGHT_PLATE_FRONT_RAISE,Weight-plate Front Raise,Élévation frontale avec disque
SHOULDER_STABILITY_BAND_EXTERNAL_ROTATION,SHOULDER_STABILITY,BAND_EXTERNAL_ROTATION,Band External Rotation,Rotation externe avec bande élastique
SHOULDER_STABILITY_BAND_INTERNAL_ROTATION,SHOULDER_STABILITY,BAND_INTERNAL_ROTATION,Band Internal Rotation,Rotation interne avec bande élastique
SHOULDER_STABILITY_BENT_ARM_LATERAL_RAISE_AND_EXTERNAL_ROTATION,SHOULDER_STABILITY,BENT_ARM_LATERAL_RAISE_AND_EXTERNAL_ROTATION,Bent-arm Lateral Raise and External Rotation,Élévation latérale avec bras pliés et rotation externe
SHOULDER_STABILITY_CABLE_EXTERNAL_ROTATION,SHOULDER_STABILITY,CABLE_EXTERNAL_ROTATION,Cable External Rotation,Rotation externe avec poste à poulie
SHOULDER_STABILITY_CABLE_INTERNAL_ROTATION,SHOULDER_STABILITY,CABLE_INTERNAL_ROTATION,Cable Internal Rotation,Rotation interne du câble
SHOULDER_STABILITY_DUMBBELL_FACE_PULL_WITH_EXTERNAL_ROTATION,SHOULDER_STABILITY,DUMBBELL_FACE_PULL_WITH_EXTERNAL_ROTATION,Dumbbell Face Pull with External Rotation,"Tirage face avec haltères, rotation externe"
SHOULDER_STABILITY_FLOOR_I_RAISE,SHOULDER_STABILITY,FLOOR_I_RAISE,Floor I Raise,Élévation au sol en I
SHOULDER_STABILITY_FLOOR_T_RAISE,SHOULDER_STABILITY,FLOOR_T_RAISE,Floor T Raise,Élévation au sol en T
SHOULDER_STABILITY_FLOOR_Y_RAISE,SHOULDER_STABILITY,FLOOR_Y_RAISE,Floor Y Raise,Élévation au sol en Y
SHOULDER_STABILITY_INCLINE_I_RAISE,SHOULDER_STABILITY,INCLINE_I_RAISE,Incline I Raise,Élévation inclinée en I
SHOULDER_STABILITY_INCLINE_L_RAISE,SHOULDER_STABILITY,INCLINE_L_RAISE,Incline L Raise,Élévation inclinée en L
SHOULDER_STABILITY_INCLINE_T_RAISE,SHOULDER_STABILITY,INCLINE_T_RAISE,Incline T Raise,Élévation inclinée en T
SHOULDER_STABILITY_INCLINE_W_RAISE,SHOULDER_STABILITY,INCLINE_W_RAISE,Incline W Raise,Levé incliné en W
SHOULDER_STABILITY_INCLINE_Y_RAISE,SHOULDER_STABILITY,INCLINE_Y_RAISE,Incline Y Raise,Levé incliné en Y
SHOULDER_STABILITY_LYING_EXTERNAL_ROTATION,SHOULDER_STABILITY,LYING_EXTERNAL_ROTATION,Lying External Rotation,Rotation externe en position couchée
SHOULDER_STABILITY_LYING_INTERNAL_ROTATION,SHOULDER_STABILITY,LYING_INTERNAL_ROTATION,Lying Internal Rotation,Rotation interne allongée
SHOULDER_STABILITY_SEATED_DUMBBELL_EXTERNAL_ROTATION,SHOULDER_STABILITY,SEATED_DUMBBELL_EXTERNAL_ROTATION,Seated Dumbbell External Rotation,Rotation externe assis avec un haltère
SHOULDER_STABILITY_SEATED_DUMBBELL_INTERNAL_ROTATION,SHOULDER_STABILITY,SEATED_DUMBBELL_INTERNAL_ROTATION,Seated Dumbbell Internal Rotation,Rotation interne assise avec haltère
SHOULDER_STABILITY_SHOULDER_STABILITY,SHOULDER_STABILITY,SHOULDER_STABILITY,Shoulder Stability,Stabilisation de l'épaule
SHOULDER_STABILITY_STANDING_L_RAISE,SHOULDER_STABILITY,STANDING_L_RAISE,Standing L Raise,Élévation L debout
SHOULDER_STABILITY_SWISS_BALL_I_RAISE,SHOULDER_STABILITY,SWISS_BALL_I_RAISE,Swiss Ball I Raise,Levé en I sur ballon d'exercice
SHOULDER_STABILITY_SWISS_BALL_T_RAISE,SHOULDER_STABILITY,SWISS_BALL_T_RAISE,Swiss Ball T Raise,Élévation en T avec ballon d'exercice
SHOULDER_STABILITY_SWISS_BALL_W_RAISE,SHOULDER_STABILITY,SWISS_BALL_W_RAISE,Swiss Ball W Raise,Levé en W sur ballon d'exercice
SHOULDER_STABILITY_SWISS_BALL_Y_RAISE,SHOULDER_STABILITY,SWISS_BALL_Y_RAISE,Swiss Ball Y Raise,Levé en Y sur ballon d'exercice
SHOULDER_STABILITY_WEIGHTED_FLOOR_I_RAISE,SHOULDER_STABILITY,WEIGHTED_FLOOR_I_RAISE,Weighted Floor I Raise,Élévation au sol en I avec poids
SHOULDER_STABILITY_WEIGHTED_FLOOR_T_RAISE,SHOULDER_STABILITY,WEIGHTED_FLOOR_T_RAISE,Weighted Floor T Raise,Élévation du sol en T avec poids
SHOULDER_STABILITY_WEIGHTED_FLOOR_Y_RAISE,SHOULDER_STABILITY,WEIGHTED_FLOOR_Y_RAISE,Weighted Floor Y Raise,Élévation du sol en Y avec poids
SHOULDER_STABILITY_WEIGHTED_INCLINE_I_RAISE,SHOULDER_STABILITY,WEIGHTED_INCLINE_I_RAISE,Weighted Incline I Raise,Élévation inclinée en I avec poids
SHOULDER_STABILITY_WEIGHTED_INCLINE_L_RAISE,SHOULDER_STABILITY,WEIGHTED_INCLINE_L_RAISE,Weighted Incline L Raise,Élévation inclinée en L avec poids
SHOULDER_STABILITY_WEIGHTED_INCLINE_T_RAISE,SHOULDER_STABILITY,WEIGHTED_INCLINE_T_RAISE,Weighted Incline T Raise,Élévation inclinée en T avec poids
SHOULDER_STABILITY_WEIGHTED_INCLINE_W_RAISE,SHOULDER_STABILITY,WEIGHTED_INCLINE_W_RAISE,Weighted Incline W Raise,Élévation inclinée en W avec poids
SHOULDER_STABILITY_WEIGHTED_INCLINE_Y_RAISE,SHOULDER_STABILITY,WEIGHTED_INCLINE_Y_RAISE,Weighted Incline Y Raise,Élévation inclinée en Y avec poids
SHOULDER_STABILITY_WEIGHTED_SWISS_BALL_I_RAISE,SHOULDER_STABILITY,WEIGHTED_SWISS_BALL_I_RAISE,Weighted Swiss Ball I Raise,Élévation en I sur ballon d'exercice avec poids
SHOULDER_STABILITY_WEIGHTED_SWISS_BALL_T_RAISE,SHOULDER_STABILITY,WEIGHTED_SWISS_BALL_T_RAISE,Weighted Swiss Ball T Raise,Élévation en T sur ballon d'exercice avec poids
SHOULDER_STABILITY_WEIGHTED_SWISS_BALL_W_RAISE,SHOULDER_STABILITY,WEIGHTED_SWISS_BALL_W_RAISE,Weighted Swiss Ball W Raise,Élévation en W sur ballon d'exercice avec poids
SHOULDER_STABILITY_WEIGHTED_SWISS_BALL_Y_RAISE,SHOULDER_STABILITY,WEIGHTED_SWISS_BALL_Y_RAISE,Weighted Swiss Ball Y Raise,Élévation en Y sur ballon d'exercice avec poids
SHOULDER_STABILITY__90_DEGREE_CABLE_EXTERNAL_ROTATION,SHOULDER_STABILITY,_90_DEGREE_CABLE_EXTERNAL_ROTATION,90-degree Cable External Rotation,Rotation externe à 90 degrés avec poste à poulie
SHRUG_BARBELL_JUMP_SHRUG,SHRUG,BARBELL_JUMP_SHRUG,Barbell Jump Shrug,Haussement d'épaules et saut avec barre à haltères
SHRUG_BARBELL_SHRUG,SHRUG,BARBELL_SHRUG,Barbell Shrug,Haussement d'épaules avec barre à disques
SHRUG_BARBELL_UPRIGHT_ROW,SHRUG,BARBELL_UPRIGHT_ROW,Barbell Upright Row,Tirage vertical avec barre
SHRUG_BEHIND_THE_BACK_SHRUG,SHRUG,BEHIND_THE_BACK_SHRUG,Behind-the-Back Shrug,Haussements d'épaules derrière le dos
SHRUG_BEHIND_THE_BACK_SMITH_MACHINE_SHRUG,SHRUG,BEHIND_THE_BACK_SMITH_MACHINE_SHRUG,Behind-the-Back Smith Machine Shrug,Haussement dorsal sur machine Smith
SHRUG_DUMBBELL_JUMP_SHRUG,SHRUG,DUMBBELL_JUMP_SHRUG,Dumbbell Jump Shrug,Haussement d'épaule avec haltères
SHRUG_DUMBBELL_SHRUG,SHRUG,DUMBBELL_SHRUG,Dumbbell Shrug,Haussement d'épaules avec haltères
SHRUG_DUMBBELL_SHRUG_WHEELCHAIR,SHRUG,DUMBBELL_SHRUG_WHEELCHAIR,Shrug,Haussements d'épaules
SHRUG_DUMBBELL_UPRIGHT_ROW,SHRUG,DUMBBELL_UPRIGHT_ROW,Dumbbell Upright Row,Tirage vertical avec haltères
SHRUG_INCLINE_DUMBBELL_SHRUG,SHRUG,INCLINE_DUMBBELL_SHRUG,Incline Dumbbell Shrug,Haussement d'épaules incliné avec haltères
SHRUG_OVERHEAD_BARBELL_SHRUG,SHRUG,OVERHEAD_BARBELL_SHRUG,Overhead Barbell Shrug,Haussement d'épaules à la barre
SHRUG_OVERHEAD_DUMBBELL_SHRUG,SHRUG,OVERHEAD_DUMBBELL_SHRUG,Overhead Dumbbell Shrug,Haussement d'épaule
SHRUG_SCAPTION_AND_SHRUG,SHRUG,SCAPTION_AND_SHRUG,Scaption and Shrug,Elévation à 45° et haussement d'épaules
SHRUG_SCAPULAR_RETRACTION,SHRUG,SCAPULAR_RETRACTION,Scapular Retraction,Rétraction scapulaire
SHRUG_SERRATUS_CHAIR_SHRUG,SHRUG,SERRATUS_CHAIR_SHRUG,Serratus Chair Shrug,Haussement du dentelé en positon de chaise
SHRUG_SERRATUS_SHRUG,SHRUG,SERRATUS_SHRUG,Serratus Shrug,Haussement du dentelé
SHRUG_SHRUG,SHRUG,SHRUG,Shrug,Haussements d'épaules
SHRUG_SHRUG_ARM_DOWN_WHEELCHAIR,SHRUG,SHRUG_ARM_DOWN_WHEELCHAIR,Shrug Arms Down Pose,Position haussement d'épaule bas
SHRUG_SHRUG_ARM_MID_WHEELCHAIR,SHRUG,SHRUG_ARM_MID_WHEELCHAIR,Shrug Arms Mid Pose,Position haussement d'épaule moyen
SHRUG_SHRUG_ARM_UP_WHEELCHAIR,SHRUG,SHRUG_ARM_UP_WHEELCHAIR,Shrug Arm Up Pose,Position haussement d'épaule haut
SHRUG_SHRUG_WHEELCHAIR,SHRUG,SHRUG_WHEELCHAIR,Shrug Pose,Haussements d'épaules
SHRUG_UPRIGHT_ROW,SHRUG,UPRIGHT_ROW,Upright Row,Tirage vertical
SHRUG_WEIGHTED_SERRATUS_CHAIR_SHRUG,SHRUG,WEIGHTED_SERRATUS_CHAIR_SHRUG,Weighted Serratus Chair Shrug,"Haussement du dentelé en position de chaise, avec poids"
SHRUG_WEIGHTED_SERRATUS_SHRUG,SHRUG,WEIGHTED_SERRATUS_SHRUG,Weighted Serratus Shrug,"Haussement du dentelé, avec poids"
SHRUG_WIDE_GRIP_BARBELL_SHRUG,SHRUG,WIDE_GRIP_BARBELL_SHRUG,Wide-grip Barbell Shrug,Haussement dorsal avec barre à disques
SHRUG_WIDE_GRIP_JUMP_SHRUG,SHRUG,WIDE_GRIP_JUMP_SHRUG,Wide-grip Jump Shrug,Haussement d'épaules et saut avec prise large
SIT_UP_ALTERNATING_SIT_UP,SIT_UP,ALTERNATING_SIT_UP,Alternating Sit-up,Abdominaux alternés
SIT_UP_BENT_KNEE_V_UP,SIT_UP,BENT_KNEE_V_UP,Bent-knee V-up,"V Alterné, Genoux Fléchis"
SIT_UP_BUTTERFLY_SIT_UP,SIT_UP,BUTTERFLY_SIT_UP,Butterfly Sit-up,Butterfly sit-up
SIT_UP_CROSSED_ARMS_SIT_UP,SIT_UP,CROSSED_ARMS_SIT_UP,Crossed-arms Sit-up,Abdominaux bras croisés
SIT_UP_CROSS_PUNCH_ROLL_UP,SIT_UP,CROSS_PUNCH_ROLL_UP,Cross Punch Roll-up,Abdominaux avec coup de poing croisé
SIT_UP_GET_UP_SIT_UP,SIT_UP,GET_UP_SIT_UP,Get-up Sit-up,Abdominaux demi-relevés
SIT_UP_GHD_SIT_UPS,SIT_UP,GHD_SIT_UPS,GHD Sit-ups,GHD sit-ups
SIT_UP_HOVERING_SIT_UP,SIT_UP,HOVERING_SIT_UP,Hovering Sit-up,Abdominaux en l'air
SIT_UP_KETTLEBELL_SIT_UP,SIT_UP,KETTLEBELL_SIT_UP,Kettlebell Sit-up,Abdominaux avec kettlebell
SIT_UP_MEDICINE_BALL_ALTERNATING_V_UP,SIT_UP,MEDICINE_BALL_ALTERNATING_V_UP,Medicine Ball Alternating V-up,Relèvement alterné en V avec medicine ball
SIT_UP_MEDICINE_BALL_SIT_UP,SIT_UP,MEDICINE_BALL_SIT_UP,Medicine Ball Sit-up,Abdominaux avec médecine ball
SIT_UP_MEDICINE_BALL_V_UP,SIT_UP,MEDICINE_BALL_V_UP,Medicine Ball V-up,Relevé en V alterné avec Medicine ball
SIT_UP_MODIFIED_SIT_UP,SIT_UP,MODIFIED_SIT_UP,Modified Sit-up,Abdominaux modifiés
SIT_UP_NEGATIVE_SIT_UP,SIT_UP,NEGATIVE_SIT_UP,Negative Sit-up,Abdominaux négatifs
SIT_UP_ONE_ARM_FULL_SIT_UP,SIT_UP,ONE_ARM_FULL_SIT_UP,One-arm Full Sit-up,Abdominaux complet à un bras
SIT_UP_RECLINING_CIRCLE,SIT_UP,RECLINING_CIRCLE,Reclining Circle,Cercle incliné
SIT_UP_REVERSE_CURL_UP,SIT_UP,REVERSE_CURL_UP,Reverse Curl-up,Curl-up inversé
SIT_UP_RUSSIAN_TWIST_ON_SWISS_BALL,SIT_UP,RUSSIAN_TWIST_ON_SWISS_BALL,Russian Twist on Swiss Ball,Torsion du buste sur le ballon d'exercice
SIT_UP_SINGLE_LEG_SWISS_BALL_JACKKNIFE,SIT_UP,SINGLE_LEG_SWISS_BALL_JACKKNIFE,Single-leg Swiss Ball Jackknife,Position carpée sur une jambe avec ballon d'exercices
SIT_UP_SIT_UP,SIT_UP,SIT_UP,Sit-up,Abdominaux
SIT_UP_SIT_UP_TURKISH_GET_UP,SIT_UP,SIT_UP_TURKISH_GET_UP,Sit-up Turkish Get-up,Sit-ups et Turkish Get-up
SIT_UP_THE_TEASER,SIT_UP,THE_TEASER,The Teaser,Le défi
SIT_UP_THE_TEASER_WEIGHTED,SIT_UP,THE_TEASER_WEIGHTED,"The Teaser, Weighted","Le Teaser, avec poids"
SIT_UP_THREE_PART_ROLL_DOWN,SIT_UP,THREE_PART_ROLL_DOWN,Three-part Roll-down,Abdominaux en trois étapes
SIT_UP_V_UP,SIT_UP,V_UP,V-up,V alterné
SIT_UP_WEIGHTED_ALTERNATING_SIT_UP,SIT_UP,WEIGHTED_ALTERNATING_SIT_UP,Weighted Alternating Sit-up,"Relevés de buste rotatifs alternés, avec poids"
SIT_UP_WEIGHTED_BENT_KNEE_V_UP,SIT_UP,WEIGHTED_BENT_KNEE_V_UP,Weighted Bent-knee V-up,"Relevé en V alterné, genoux fléchis, avec poids"
SIT_UP_WEIGHTED_BUTTERFLY_SITUP,SIT_UP,WEIGHTED_BUTTERFLY_SITUP,Weighted Butterfly Sit-up,Butterfly sit-up avec poids
SIT_UP_WEIGHTED_CROSSED_ARMS_SIT_UP,SIT_UP,WEIGHTED_CROSSED_ARMS_SIT_UP,Weighted Crossed-arms Sit-up,Relevés de buste bras croisés avec poids
SIT_UP_WEIGHTED_CROSS_PUNCH_ROLL_UP,SIT_UP,WEIGHTED_CROSS_PUNCH_ROLL_UP,Weighted Cross Punch Roll-up,"Relevés de buste avec coup de poing, avec poids"
SIT_UP_WEIGHTED_GET_UP_SIT_UP,SIT_UP,WEIGHTED_GET_UP_SIT_UP,Weighted Get-up Sit-up,Relevé partiel avec poids
SIT_UP_WEIGHTED_HOVERING_SIT_UP,SIT_UP,WEIGHTED_HOVERING_SIT_UP,Weighted Hovering Sit-up,"Relevés interrompus, avec poids"
SIT_UP_WEIGHTED_RECLINING_CIRCLE,SIT_UP,WEIGHTED_RECLINING_CIRCLE,Weighted Reclining Circle,Cercle incliné avec poids
SIT_UP_WEIGHTED_REVERSE_CURL_UP,SIT_UP,WEIGHTED_REVERSE_CURL_UP,Weighted Reverse Curl-up,Curl-up inversé avec poids
SIT_UP_WEIGHTED_RUSSIAN_TWIST_ON_SWISS_BALL,SIT_UP,WEIGHTED_RUSSIAN_TWIST_ON_SWISS_BALL,Weighted Russian Twist on Swiss Ball,Torsion du buste sur ballon d'exercice
SIT_UP_WEIGHTED_SINGLE_LEG_SWISS_BALL_JACKKNIFE,SIT_UP,WEIGHTED_SINGLE_LEG_SWISS_BALL_JACKKNIFE,Weighted Single-leg Swiss Ball Jackknife,"Position carpée sur une jambe avec ballon d'exercice, avec poids"
SIT_UP_WEIGHTED_SIT_UP,SIT_UP,WEIGHTED_SIT_UP,Weighted Sit-up,Abdominaux avec lest
SIT_UP_WEIGHTED_THREE_PART_ROLL_DOWN,SIT_UP,WEIGHTED_THREE_PART_ROLL_DOWN,Weighted Three-part Roll-down,"Abdominaux en trois étapes, avec poids"
SIT_UP_WEIGHTED_V_UP,SIT_UP,WEIGHTED_V_UP,Weighted V-up,Relèvement en V avec poids
SIT_UP_WEIGHTED_X_ABS,SIT_UP,WEIGHTED_X_ABS,Weighted X Abs,Abdominaux X avec poids
SIT_UP_X_ABS,SIT_UP,X_ABS,X Abs,Pour les abdominaux
SLEDGE_HAMMER_HAMMER_SLAM,SLEDGE_HAMMER,HAMMER_SLAM,Sledge Hammer Slam,Marteau claqué
SLEDGE_HAMMER_LATERAL_SWING,SLEDGE_HAMMER,LATERAL_SWING,Sledge Hammer Lateral Swing,Marteau swing
SLEDGE_HAMMER_SLEDGE_HAMMER,SLEDGE_HAMMER,SLEDGE_HAMMER,Sledge Hammer,Marteau
SLED_BACKWARD_DRAG,SLED,BACKWARD_DRAG,Sled Backward Drag,Marche arrière avec traîneau
SLED_CHEST_PRESS,SLED,CHEST_PRESS,Sled Chest Press,Développé pectoral avec traîneau
SLED_CHEST_PRESS_WHEELCHAIR,SLED,CHEST_PRESS_WHEELCHAIR,Chest Press,Développé poitrine
SLED_FORWARD_DRAG,SLED,FORWARD_DRAG,Sled Forward Drag,Marche avant avec traîneau
SLED_LOW_PUSH,SLED,LOW_PUSH,Sled Low Push,Poussée basse de traîneau
SLED_PUSH,SLED,PUSH,Sled Push,Poussée de traîneau
SLED_ROW,SLED,ROW,Sled Row,Rowing avec traîneau
SLED_SLED,SLED,SLED,Sled,Traîneau
SQUAT_AIR_SQUAT,SQUAT,AIR_SQUAT,Air Squat,Squat sans charge
SQUAT_ALTERNATING_BOX_DUMBBELL_STEP_UPS,SQUAT,ALTERNATING_BOX_DUMBBELL_STEP_UPS,Alternating Box Dumbbell Step-ups,Step-up alternatif avec haltère
SQUAT_BACK_SQUATS,SQUAT,BACK_SQUATS,Back Squats,Squat arrière
SQUAT_BACK_SQUAT_WITH_BODY_BAR,SQUAT,BACK_SQUAT_WITH_BODY_BAR,Back Squat with Body Bar,Squat arrière avec Body Bar
SQUAT_BALANCING_SQUAT,SQUAT,BALANCING_SQUAT,Balancing Squat,Squat sur une jambe
SQUAT_BARBELL_BACK_SQUAT,SQUAT,BARBELL_BACK_SQUAT,Barbell Back Squat,Squat arrière
SQUAT_BARBELL_BOX_SQUAT,SQUAT,BARBELL_BOX_SQUAT,Barbell Box Squat,Squat avec step et barre d'haltères
SQUAT_BARBELL_FRONT_SQUAT,SQUAT,BARBELL_FRONT_SQUAT,Barbell Front Squat,Squat avant avec haltère
SQUAT_BARBELL_HACK_SQUAT,SQUAT,BARBELL_HACK_SQUAT,Barbell Hack Squat,Squat avec élévation à la barre
SQUAT_BARBELL_HANG_SQUAT_SNATCH,SQUAT,BARBELL_HANG_SQUAT_SNATCH,Barbell Hang Squat Snatch,Arraché en 1/4 de squat et squat
SQUAT_BARBELL_LATERAL_STEP_UP,SQUAT,BARBELL_LATERAL_STEP_UP,Barbell Lateral Step-up,Montée latérale avec haltères
SQUAT_BARBELL_QUARTER_SQUAT,SQUAT,BARBELL_QUARTER_SQUAT,Barbell Quarter Squat,Quart de squat avec barre à disques
SQUAT_BARBELL_SIFF_SQUAT,SQUAT,BARBELL_SIFF_SQUAT,Barbell Siff Squat,Squat classique à la barre
SQUAT_BARBELL_SQUAT_SNATCH,SQUAT,BARBELL_SQUAT_SNATCH,Barbell Squat Snatch,Arraché et squat
SQUAT_BARBELL_SQUAT_WITH_HEELS_RAISED,SQUAT,BARBELL_SQUAT_WITH_HEELS_RAISED,Barbell Squat with Heels Raised,"Squat à la barre, talons levés"
SQUAT_BARBELL_STEPOVER,SQUAT,BARBELL_STEPOVER,Barbell Step-over,Barre à haltères avec banc
SQUAT_BARBELL_STEP_UP,SQUAT,BARBELL_STEP_UP,Barbell Step-up,Montée À La Barre
SQUAT_BENCH_SQUAT_WITH_ROTATIONAL_CHOP,SQUAT,BENCH_SQUAT_WITH_ROTATIONAL_CHOP,Bench Squat with Rotational Chop,Chop en rotation en squat sur banc
SQUAT_BODY_WEIGHT_WALL_SQUAT,SQUAT,BODY_WEIGHT_WALL_SQUAT,Body-weight Wall Squat,Squat contre mur
SQUAT_BOX_STEP_SQUAT,SQUAT,BOX_STEP_SQUAT,Box Step Squat,Squat en carré
SQUAT_BRACED_SQUAT,SQUAT,BRACED_SQUAT,Braced Squat,"Élévation, jambes ouvertes"
SQUAT_CROSSED_ARM_BARBELL_FRONT_SQUAT,SQUAT,CROSSED_ARM_BARBELL_FRONT_SQUAT,Crossed-arm Barbell Front Squat,"Squat avant à la barre, bras croisés"
SQUAT_CROSSOVER_DUMBBELL_STEP_UP,SQUAT,CROSSOVER_DUMBBELL_STEP_UP,Crossover Dumbbell Step-up,Step transversal avec haltères
SQUAT_DUMBBELL_FRONT_SQUAT,SQUAT,DUMBBELL_FRONT_SQUAT,Dumbbell Front Squat,Front squat avec haltère
SQUAT_DUMBBELL_OVERHEAD_SQUAT_SINGLE_ARM,SQUAT,DUMBBELL_OVERHEAD_SQUAT_SINGLE_ARM,Dumbbell Overhead Squat Single-arm,Squat avec un seul bras haltère au-dessus de la tête
SQUAT_DUMBBELL_SPLIT_SQUAT,SQUAT,DUMBBELL_SPLIT_SQUAT,Dumbbell Split Squat,Squat en fente avec haltères
SQUAT_DUMBBELL_SQUAT,SQUAT,DUMBBELL_SQUAT,Dumbbell Squat,Squat Avec Haltères
SQUAT_DUMBBELL_SQUAT_CLEAN,SQUAT,DUMBBELL_SQUAT_CLEAN,Dumbbell Squat Clean,Épaulé complet avec haltères
SQUAT_DUMBBELL_SQUAT_SNATCH,SQUAT,DUMBBELL_SQUAT_SNATCH,Dumbbell Squat Snatch,Squat Snatch avec haltère
SQUAT_DUMBBELL_STEPOVER,SQUAT,DUMBBELL_STEPOVER,Dumbbell Step-over,Fente surélevée avec step et haltères
SQUAT_DUMBBELL_STEP_UP,SQUAT,DUMBBELL_STEP_UP,Dumbbell Step-up,Step Avec Haltères
SQUAT_DUMBBELL_THRUSTERS,SQUAT,DUMBBELL_THRUSTERS,Dumbbell Thrusters,Thrusters avec haltère
SQUAT_ELEVATED_SINGLE_LEG_SQUAT,SQUAT,ELEVATED_SINGLE_LEG_SQUAT,Elevated Single-leg Squat,Squat surélevé sur une jambe
SQUAT_FIGURE_FOUR_SQUATS,SQUAT,FIGURE_FOUR_SQUATS,Figure Four Squats,Squat en 4
SQUAT_GOBLET_SQUAT,SQUAT,GOBLET_SQUAT,Goblet Squat,Squat avec haltère à la poitrine
SQUAT_KETTLEBELL_SQUAT,SQUAT,KETTLEBELL_SQUAT,Kettlebell Squat,Squat avec kettlebell
SQUAT_KETTLEBELL_SWING_OVERHEAD,SQUAT,KETTLEBELL_SWING_OVERHEAD,Kettlebell Swing Overhead,Balancement de kettlebell à la verticale
SQUAT_KETTLEBELL_SWING_WITH_FLIP_TO_SQUAT,SQUAT,KETTLEBELL_SWING_WITH_FLIP_TO_SQUAT,Kettlebell Swing with Flip to Squat,Rotation avec kettlebell et saut en squat
SQUAT_LATERAL_DUMBBELL_STEP_UP,SQUAT,LATERAL_DUMBBELL_STEP_UP,Lateral Dumbbell Step-up,Step latéral avec haltères
SQUAT_LEG_PRESS,SQUAT,LEG_PRESS,Leg Press,Presse à cuisses
SQUAT_MEDICINE_BALL_SQUAT,SQUAT,MEDICINE_BALL_SQUAT,Medicine Ball Squat,Squat avec ballon médicinal
SQUAT_ONE_LEGGED_SQUAT,SQUAT,ONE_LEGGED_SQUAT,One-legged Squat,Squat sur une jambe
SQUAT_OVERHEAD_BARBELL_SQUAT,SQUAT,OVERHEAD_BARBELL_SQUAT,Overhead Barbell Squat,Squat avec barre au-dessus de la tête
SQUAT_OVERHEAD_DUMBBELL_SQUAT,SQUAT,OVERHEAD_DUMBBELL_SQUAT,Overhead Dumbbell Squat,Squat avec haltères verticales
SQUAT_OVERHEAD_SQUAT,SQUAT,OVERHEAD_SQUAT,Overhead Squat,Squat bras tendus
SQUAT_PARTIAL_SINGLE_LEG_SQUAT,SQUAT,PARTIAL_SINGLE_LEG_SQUAT,Partial Single-leg Squat,Squat partiel sur une jambe
SQUAT_PILATES_PLIE_SQUATS_PARALLEL_TURNED_OUT_FLAT_AND_HEELS,SQUAT,PILATES_PLIE_SQUATS_PARALLEL_TURNED_OUT_FLAT_AND_HEELS,"Pilates Plie Squats (Parallel, Turned Out, Flat, and Heels)","Squat Pilates (parallèle, ouvert, à plat et talons)"
SQUAT_PISTOL_SQUAT,SQUAT,PISTOL_SQUAT,Pistol Squat,Squat pistolet
SQUAT_PLIE_SLIDES,SQUAT,PLIE_SLIDES,Plié Slides,Glissement plié
SQUAT_PLIE_SQUAT,SQUAT,PLIE_SQUAT,Plié Squat,Squat plié
SQUAT_PRISONER_SQUAT,SQUAT,PRISONER_SQUAT,Prisoner Squat,Squats prisonnier
SQUAT_RELEVE_STRAIGHT_LEG_AND_KNEE_BENT_WITH_ONE_LEG_VARIATION,SQUAT,RELEVE_STRAIGHT_LEG_AND_KNEE_BENT_WITH_ONE_LEG_VARIATION,"Releve, Straight-leg and Knee Bent (with One-leg Variation)","Relevé, jambe tendue et genou plié (avec variante sur une jambe)"
SQUAT_SINGLE_LEG_BENCH_GET_UP,SQUAT,SINGLE_LEG_BENCH_GET_UP,Single-leg Bench Get-up,Relevé de banc sur une jambe
SQUAT_SINGLE_LEG_BENCH_SQUAT,SQUAT,SINGLE_LEG_BENCH_SQUAT,Single-leg Bench Squat,Squat sur une jambe avec banc
SQUAT_SINGLE_LEG_SQUAT_ON_SWISS_BALL,SQUAT,SINGLE_LEG_SQUAT_ON_SWISS_BALL,Single-leg Squat on Swiss Ball,Squat sur une jambe sur Swiss Ball
SQUAT_SQUAT,SQUAT,SQUAT,Squat,Squat
SQUAT_SQUATS_WITH_BAND,SQUAT,SQUATS_WITH_BAND,Squats with Band,Squats avec élastique
SQUAT_SQUAT_AMERICAN_SWING,SQUAT,SQUAT_AMERICAN_SWING,American Swing,Swing américain
SQUAT_SQUAT_AND_SIDE_KICK,SQUAT,SQUAT_AND_SIDE_KICK,Squat and Side Kick,Squat avec coup de pied latéral
SQUAT_SQUAT_JUMPS_IN_N_OUT,SQUAT,SQUAT_JUMPS_IN_N_OUT,Squat Jumps In N' Out,Squats sautés ouverts
SQUAT_STAGGERED_SQUAT,SQUAT,STAGGERED_SQUAT,Staggered Squat,Squats alternés
SQUAT_STEP_UP,SQUAT,STEP_UP,Step-up,Montée
SQUAT_SUITCASE_SQUATS,SQUAT,SUITCASE_SQUATS,Suitcase Squats,Squats valise
